# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.09463560 0.00895590 128.43370980 2364.83538207 130.17802962 0.12929045 89.94232201 8.41674825 6.93861967
0.09420433 0.00887446 127.76407074 2328.03794345 130.17802962 0.15624593 89.92993152 8.42986940 6.94488679
0.09449226 0.00892879 126.42611982 2255.66322903 130.17802962 0.18026687 89.91830379 8.49197446 6.98035058
0.09465245 0.00895909 124.92650385 2176.34424346 130.17802962 0.24958461 89.88553146 8.48465779 6.92788274
0.09552701 0.00912541 125.43108055 2202.82158526 130.17802962 0.26477683 89.87905226 8.42855741 6.85707400
0.09456241 0.00894205 128.03816399 2343.05318328 130.17802962 0.13878953 89.93789308 8.43307470 6.94958576
0.09406120 0.00884751 126.88236667 2280.17219183 130.17802962 0.16044577 89.92754811 8.48250169 6.98844312
0.09565507 0.00914989 121.65667814 2009.88724464 130.17802962 0.34897889 89.83564367 8.49014739 6.82008219
0.09570696 0.00915982 122.71113567 2062.60354089 130.17802962 0.31678413 89.85208829 8.50084112 6.86433966
0.09616050 0.00924684 121.43018996 1998.68271189 130.17802962 0.36138113 89.82948520 8.47556248 6.78490889
0.09611758 0.00923859 121.32186028 1993.33831869 130.17802962 0.35801025 89.83092490 8.49235662 6.80333672
0.09666886 0.00934487 119.22827464 1891.91495665 130.17802962 0.40321007 89.80623490 8.50679597 6.74255884
0.09587432 0.00919189 127.60615437 2319.41624517 130.17802962 0.20544364 89.90775477 8.38928457 6.86196438
0.09727457 0.00946234 122.16605540 2035.23932931 130.17802962 0.36641760 89.82815019 8.41970205 6.71608403
0.09524247 0.00907113 127.01572222 2287.36925128 130.17802962 0.21162950 89.90453558 8.41385318 6.88747087
0.09461543 0.00895208 129.79910181 2441.06247349 130.17802962 0.06061624 89.97324284 8.37388893 6.92131297
0.09683177 0.00937639 120.20104791 1938.60172227 130.17802962 0.38298930 89.81744163 8.50362500 6.76736854
0.09415389 0.00886495 128.22178134 2353.14804420 130.17802962 0.07853385 89.96490722 8.46446287 6.99933913
0.09517047 0.00905742 123.80563290 2118.28819834 130.17802962 0.28981072 89.86587891 8.48363571 6.88535108
0.09649220 0.00931075 119.49757313 1904.76362392 130.17802962 0.38731088 89.81429483 8.53717869 6.79338080
0.09486090 0.00899859 127.41718530 2309.12718376 130.17802962 0.18655297 89.91611256 8.42050182 6.91296744
0.09343996 0.00873103 126.18920874 2243.00625218 130.17802962 0.17531663 89.92039806 8.50593825 7.00972085
0.09648769 0.00930987 123.15189789 2084.90926897 130.17802962 0.33056671 89.84620537 8.44261491 6.79033300
0.09536059 0.00909364 122.49377354 2051.66227929 130.17802962 0.31806146 89.85122836 8.50984862 6.87563715
0.09578605 0.00917497 122.67131946 2060.59642738 130.17802962 0.32835694 89.84663498 8.47537205 6.83005624
0.09385276 0.00880834 128.47665756 2367.20855232 130.17802962 0.05927802 89.97356422 8.45474139 6.99916077
0.09586097 0.00918933 124.29046392 2143.27184928 130.17802962 0.28585174 89.86822712 8.46489370 6.86329719
0.09532412 0.00908669 123.76088145 2115.99196476 130.17802962 0.29552175 89.86318645 8.47525958 6.87084802
0.09372498 0.00878437 127.59108265 2318.59449479 130.17802962 0.08428091 89.96215299 8.49960974 7.03325409
0.09627740 0.00926934 121.18511130 1986.60548790 130.17802962 0.36071009 89.82945763 8.49564042 6.79998387
0.09432244 0.00889672 129.47129509 2422.61448391 130.17802962 0.02386652 89.98943819 8.40374258 6.95427528
0.09680694 0.00937158 120.97538709 1976.30920698 130.17802962 0.37468173 89.82254476 8.47410997 6.75583083
0.09427015 0.00888686 124.86223212 2172.98693851 130.17802962 0.22123674 89.89848061 8.53563782 6.99539580
0.09493841 0.00901330 125.71933754 2218.04362825 130.17802962 0.24693219 89.88746217 8.43835642 6.88782341
0.09416881 0.00886776 129.35847919 2416.28710439 130.17802962 0.00090152 89.99960070 8.41188882 6.96393592
0.09391648 0.00882031 126.36380016 2252.32919805 130.17802962 0.17505106 89.92062845 8.49832425 6.99662494
0.09455093 0.00893988 122.26217989 2040.04730111 130.17802962 0.30902271 89.85518239 8.54106745 6.92283452
0.09485073 0.00899666 127.58551240 2318.29083958 130.17802962 0.16176275 89.92735597 8.44044641 6.94181799
0.09568230 0.00915510 123.73038851 2114.42829806 130.17802962 0.30613301 89.85823897 8.45598632 6.83941003
0.09400919 0.00883773 128.56298373 2371.98349099 130.17802962 0.04267170 89.98098280 8.45626789 7.00048736
0.09647738 0.00930789 121.01131599 1978.07058290 130.17802962 0.36591644 89.82674761 8.49455715 6.78916698
0.09423853 0.00888090 127.26645377 2300.94194527 130.17802962 0.15306454 89.93108982 8.46665055 6.97607865
0.09474948 0.00897746 127.99557276 2340.71574767 130.17802962 0.14972950 89.93297526 8.42604718 6.93670660
0.09604931 0.00922547 124.50950264 2154.62317889 130.17802962 0.30456581 89.85984722 8.40975567 6.79798856
0.09600642 0.00921723 119.56299898 1907.89395621 130.17802962 0.38277396 89.81657060 8.54234724 6.81190072
0.09638631 0.00929032 124.75861721 2167.58177179 130.17802962 0.31184561 89.85678379 8.37876168 6.76050576
0.09442428 0.00891594 124.46123537 2152.11837110 130.17802962 0.23796454 89.89045286 8.53571777 6.98163029
0.09603985 0.00922365 119.66761099 1912.90629199 130.17802962 0.39156240 89.81252310 8.50759926 6.77102186
0.09472775 0.00897335 126.60202951 2265.09194661 130.17802962 0.21387607 89.90320691 8.43373021 6.90986915
0.09429762 0.00889204 127.89180659 2335.02749834 130.17802962 0.11128982 89.95014193 8.46524614 6.98943290
0.09608443 0.00923222 122.20866521 2037.36966097 130.17802962 0.34397136 89.83873375 8.46906099 6.80239996
0.09575077 0.00916821 121.03094956 1979.03353975 130.17802962 0.35085947 89.83390369 8.52966529 6.84800568
0.09352559 0.00874704 126.77222309 2274.23925426 130.17802962 0.14590320 89.93405780 8.50176275 7.01834300
0.09356677 0.00875474 127.62913343 2320.66949858 130.17802962 0.11291400 89.94931019 8.47563997 7.00797929
0.09558904 0.00913727 125.21243877 2191.32228785 130.17802962 0.27193438 89.87556584 8.42942169 6.85086939
0.09577007 0.00917191 119.45773771 1902.85935696 130.17802962 0.38353956 89.81604175 8.54539589 6.81709360
0.09458115 0.00894559 129.47076416 2422.58468045 130.17802962 0.00046543 89.99979403 8.40776280 6.95473147
0.09510020 0.00904405 125.11993300 2186.46909039 130.17802962 0.25965902 89.88109507 8.45605352 6.88998996
0.09472378 0.00897259 129.30916663 2413.52482962 130.17802962 0.10212961 89.95474724 8.38265062 6.91788014
0.09520246 0.00906351 123.68649951 2112.17903935 130.17802962 0.28490535 89.86802206 8.50279796 6.90492148
0.09465705 0.00895996 129.14991606 2404.61868490 130.17802962 0.08753719 89.96116519 8.40224228 6.93876298
0.09660850 0.00933320 117.61483270 1816.14332207 130.17802962 0.42720113 89.79188955 8.53995874 6.73063451
0.09714695 0.00943753 122.44099835 2049.01160847 130.17802962 0.36004833 89.83151657 8.41784529 6.72487036
0.09655459 0.00932279 125.29485697 2195.65229862 130.17802962 0.29791171 89.86376855 8.37630543 6.76979661
0.09685205 0.00938032 121.34764639 1994.60959908 130.17802962 0.37397185 89.82342433 8.45061851 6.73734866
0.09452047 0.00893412 129.05326689 2399.22424376 130.17802962 0.03634827 89.98386246 8.42984425 6.97207537
0.09610710 0.00923657 119.33483852 1896.99236093 130.17802962 0.39126628 89.81214248 8.53286747 6.79046752
0.09520672 0.00906432 129.39847681 2418.52914413 130.17802962 0.13045466 89.94223655 8.35734515 6.88115330
0.09484491 0.00899556 126.12406484 2239.53425721 130.17802962 0.22052522 89.89981951 8.45602227 6.92214560
0.09535269 0.00909214 124.05718791 2131.22661070 130.17802962 0.28719769 89.86735770 8.47366644 6.87689524
0.09617637 0.00924989 122.75871136 2065.00351508 130.17802962 0.33162131 89.84522056 8.46430473 6.81142885
0.09599531 0.00921510 124.25384175 2141.37786317 130.17802962 0.29526098 89.86384949 8.44779722 6.83862564
0.09655628 0.00932312 121.89718463 2021.83103260 130.17802962 0.35617474 89.83258565 8.46121790 6.77377119
0.09509415 0.00904290 127.44960584 2310.89026339 130.17802962 0.18354541 89.91748597 8.42423018 6.91425149
0.09525966 0.00907440 128.63169102 2375.78846634 130.17802962 0.16782329 89.92524728 8.36786330 6.87346532
0.09502206 0.00902919 123.52840345 2104.09002706 130.17802962 0.29596485 89.86272345 8.48768424 6.88511855
0.09513304 0.00905030 127.46944718 2311.96970872 130.17802962 0.20176922 89.90930745 8.39781822 6.88188249
0.09633573 0.00928057 120.89168020 1972.20962318 130.17802962 0.37272456 89.82334948 8.48169050 6.77208140
0.09612403 0.00923983 120.93157962 1974.16300786 130.17802962 0.35513713 89.83174049 8.52794876 6.83537912
0.09600837 0.00921761 122.86110045 2070.17488470 130.17802962 0.33970257 89.84158087 8.43477982 6.78105559
0.09468408 0.00896507 129.27118837 2411.39888827 130.17802962 0.08641031 89.96170108 8.39525928 6.93288125
0.09432272 0.00889678 127.42371435 2309.48217184 130.17802962 0.14907714 89.93296779 8.46120222 6.97206683
0.09590566 0.00919790 121.82386372 2018.18484462 130.17802962 0.34125448 89.83950216 8.50157515 6.83454716
0.09391369 0.00881978 127.77760370 2328.77778966 130.17802962 0.12907448 89.94212269 8.45450875 6.98016729
0.09574076 0.00916629 123.49906801 2102.59134926 130.17802962 0.30584269 89.85810813 8.47299552 6.85256121
0.09624621 0.00926333 124.18296556 2137.71553460 130.17802962 0.31208942 89.85600742 8.41585277 6.79232219
0.09472750 0.00897330 123.53599288 2104.47786872 130.17802962 0.27634694 89.87183066 8.52746866 6.93982625
0.09552239 0.00912453 122.32826309 2043.35705045 130.17802962 0.33767105 89.84184235 8.47273410 6.82152598
0.09429739 0.00889200 127.48640744 2312.89267866 130.17802962 0.13564310 89.93903837 8.47059144 6.98551789
0.09398916 0.00883396 127.48501581 2312.81693765 130.17802962 0.11171545 89.94979155 8.48949943 7.01374875
0.09564926 0.00914878 128.69650905 2379.38178513 130.17802962 0.16878610 89.92485628 8.36553880 6.86553038
0.09572828 0.00916390 124.86330552 2173.04298051 130.17802962 0.29258743 89.86574086 8.41028247 6.81481403
0.09458785 0.00894686 128.91035722 2391.26258262 130.17802962 0.11320259 89.94968572 8.39908815 6.93010719
0.09621192 0.00925673 118.88362236 1875.55550505 130.17802962 0.40300652 89.80577125 8.52802130 6.76722649
0.09658241 0.00932816 123.97973281 2127.23720854 130.17802962 0.31656646 89.85370236 8.42171754 6.78725558
0.09681469 0.00937308 119.58389272 1908.89434907 130.17802962 0.40636774 89.80529818 8.47237441 6.70798680
0.09449372 0.00892906 126.67509020 2269.01569157 130.17802962 0.18907946 89.91447838 8.46345225 6.95220665
0.09492029 0.00900986 126.76204966 2273.69177721 130.17802962 0.21123020 89.90452502 8.42873138 6.90460655
0.09600617 0.00921718 121.09330205 1982.09377973 130.17802962 0.35220566 89.83335225 8.52374356 6.83753717
0.09485958 0.00899834 127.11685227 2292.83721952 130.17802962 0.21457573 89.90328356 8.39953233 6.87948885
0.09584993 0.00918721 123.50363674 2102.82470790 130.17802962 0.31761675 89.85265115 8.44546624 6.81655061
0.09538419 0.00909814 124.02721267 2129.68211515 130.17802962 0.27633284 89.87234480 8.49916529 6.90684638
0.09506251 0.00903688 126.68481402 2269.53825336 130.17802962 0.20524889 89.90717198 8.44410267 6.91877046
0.09636881 0.00928695 120.60270064 1958.10028977 130.17802962 0.38143711 89.81878704 8.47599007 6.75501969
0.09473351 0.00897444 123.02412096 2078.42637232 130.17802962 0.28449365 89.86750322 8.54554968 6.94719589
0.09723932 0.00945549 120.51477686 1953.82083099 130.17802962 0.39661686 89.81143795 8.44233833 6.69220194
0.09507997 0.00904020 123.76770153 2116.34180123 130.17802962 0.28884578 89.86628451 8.48760559 6.89084520
0.09609930 0.00923508 122.62409184 2058.21739647 130.17802962 0.33459785 89.84365986 8.46524135 6.81000922
0.09637959 0.00928903 115.72469991 1729.98374497 130.17802962 0.44356910 89.78038656 8.61644880 6.76545520
0.09421505 0.00887648 128.21486957 2352.76752705 130.17802962 0.10225993 89.95430278 8.45013903 6.98078092
0.09399647 0.00883534 128.96836395 2394.49207676 130.17802962 0.03173273 89.98590235 8.43245890 6.98204744
0.09495247 0.00901597 124.80114657 2169.79926896 130.17802962 0.27196556 89.87514144 8.45190192 6.87868778
0.09497543 0.00902033 125.58423085 2210.90032174 130.17802962 0.23343159 89.89350054 8.47177140 6.92435684
0.09431813 0.00889591 128.75460082 2382.60529670 130.17802962 0.11338215 89.94954495 8.40700996 6.94041575
0.09767221 0.00953986 116.99896799 1787.76292119 130.17802962 0.44704896 89.78107430 8.52148642 6.66237068
0.09416338 0.00886674 126.98318818 2285.61202821 130.17802962 0.16148982 89.92713454 8.47535955 6.98060476
0.09467909 0.00896413 127.05359174 2289.41578686 130.17802962 0.19295910 89.91298360 8.43433013 6.92345670
0.09505221 0.00903492 124.68476318 2163.73458503 130.17802962 0.25339645 89.88355789 8.49720931 6.92920216
0.09448869 0.00892811 128.74345180 2381.98641184 130.17802962 0.09914826 89.95587521 8.41978847 6.95268177
0.09569714 0.00915794 126.94277146 2283.43030185 130.17802962 0.23174490 89.89540159 8.38976145 6.84791558
0.09423327 0.00887991 129.01176152 2396.91011420 130.17802962 0.05303106 89.97644822 8.42508471 6.97018133
0.09563467 0.00914599 125.43704456 2203.13582023 130.17802962 0.25992219 89.88127546 8.43852826 6.86752195
0.09484632 0.00899583 124.94180869 2177.14421830 130.17802962 0.25599523 89.88260570 8.47309515 6.91058788
0.09669922 0.00935074 120.50476110 1953.33373644 130.17802962 0.37486655 89.82176384 8.50570579 6.78249770
0.09479867 0.00898679 125.57887512 2210.61747208 130.17802962 0.23482853 89.89285864 8.46827809 6.92313897
0.09616374 0.00924747 123.06358818 2080.42734683 130.17802962 0.32979805 89.84645289 8.44788988 6.80045629
0.09593618 0.00920375 120.09250840 1933.35488941 130.17802962 0.36412456 89.82627699 8.56003655 6.85256112
0.09512634 0.00904902 124.52141238 2155.24152865 130.17802962 0.26109304 89.87986371 8.49411092 6.91944890
0.09572524 0.00916332 128.62754676 2375.55884425 130.17802962 0.16751003 89.92538441 8.37215066 6.87048047
0.09468484 0.00896522 128.91487786 2391.51416271 130.17802962 0.09137992 89.95938650 8.41534618 6.94825496
0.09549351 0.00911901 125.49717333 2206.30558646 130.17802962 0.26124062 89.88073042 8.43077495 6.86225632
0.09496057 0.00901751 124.88495565 2174.17353232 130.17802962 0.25931042 89.88103128 8.47149698 6.90494560
0.09439378 0.00891019 126.00866147 2233.39236693 130.17802962 0.20312817 89.90763816 8.48721945 6.96518922
0.09570316 0.00915910 123.67296648 2111.48580947 130.17802962 0.31085329 89.85598631 8.44895039 6.82863257
0.09524047 0.00907075 125.30539190 2196.20618393 130.17802962 0.26415829 89.87921377 8.43588977 6.86783100
0.09470991 0.00896997 130.02486364 2453.82198762 130.17802962 0.00717746 89.99683723 8.37273801 6.92389194
0.09386132 0.00880995 128.08680846 2345.72472775 130.17802962 0.07735610 89.96539707 8.47175833 7.00978456
0.09453712 0.00893727 127.87144074 2333.91216688 130.17802962 0.13881038 89.93780276 8.44385130 6.95882092
0.09453032 0.00893598 125.90821374 2228.05558110 130.17802962 0.19982770 89.90906639 8.49997012 6.97558899
0.09476017 0.00897949 126.26246626 2246.91496546 130.17802962 0.20315114 89.90781339 8.47306134 6.94818487
0.09570844 0.00916011 120.78097348 1966.79642239 130.17802962 0.35099443 89.83349590 8.54657583 6.86208932
0.09557344 0.00913428 123.39490916 2097.27587157 130.17802962 0.31694483 89.85283330 8.45221812 6.82696565
0.09618102 0.00925079 125.09173943 2184.99137644 130.17802962 0.28797177 89.86810015 8.40873531 6.81100925
0.09393155 0.00882314 127.71168876 2325.17570124 130.17802962 0.12893244 89.94215654 8.45914378 6.98378862
0.09525573 0.00907365 127.59176524 2318.63170720 130.17802962 0.19296646 89.91334732 8.40330960 6.88964058
0.09413965 0.00886227 127.90571245 2335.78925350 130.17802962 0.09322578 89.95823921 8.47627522 7.00586784
0.09564696 0.00914834 127.01243551 2287.19168934 130.17802962 0.23517907 89.89390979 8.37889365 6.83738112
0.09381518 0.00880129 128.64126886 2376.31920575 130.17802962 0.03420717 89.98476440 8.45192161 7.00050687
0.09432302 0.00889683 127.36146133 2306.09892374 130.17802962 0.14185282 89.93618502 8.47290575 6.98465179
0.09425473 0.00888395 128.92195285 2391.90793089 130.17802962 0.08681460 89.96141766 8.41443163 6.95468959
0.09569575 0.00915768 125.36429177 2199.30462372 130.17802962 0.26732486 89.87782328 8.42936817 6.85310531
0.09386113 0.00880991 128.33870901 2359.59154665 130.17802962 0.01245039 89.99444162 8.47580027 7.02099665
0.09334540 0.00871336 126.95353074 2284.01096038 130.17802962 0.11440680 89.94836672 8.51777985 7.04554412
0.09462517 0.00895392 127.58914228 2318.48871495 130.17802962 0.17373500 89.92198172 8.42395734 6.92581283
0.09448981 0.00892832 128.03514634 2342.88752167 130.17802962 0.14174106 89.93657081 8.42974257 6.94672576
0.09590964 0.00919866 120.35223736 1945.92607443 130.17802962 0.36525995 89.82611137 8.53801951 6.83387625
0.09422963 0.00887922 129.04808885 2398.93546110 130.17802962 0.07586686 89.96631604 8.41230164 6.95569308
0.09573197 0.00916461 123.32713353 2093.82193353 130.17802962 0.30709773 89.85732724 8.48178629 6.85854453
0.09599734 0.00921549 125.03358601 2181.94547614 130.17802962 0.27665302 89.87322556 8.43513109 6.84531321
0.09567609 0.00915391 123.81714622 2118.87922444 130.17802962 0.31332062 89.85501226 8.43299646 6.81362572
0.09598160 0.00921247 123.99854556 2128.20571974 130.17802962 0.30103898 89.86089933 8.45197635 6.83663319
0.09650561 0.00931333 121.22744736 1988.68827948 130.17802962 0.36725579 89.82642348 8.47576023 6.77193185
0.09580598 0.00917879 119.52254008 1905.95777561 130.17802962 0.36933099 89.82295272 8.58432522 6.86720167
0.09388494 0.00881438 129.04171063 2398.57977599 130.17802962 0.02870987 89.98725254 8.42744975 6.97971629
0.09531594 0.00908513 127.41901557 2309.22669286 130.17802962 0.19000954 89.91455947 8.41927785 6.90349838
0.09804980 0.00961376 118.15887387 1841.46242849 130.17802962 0.43551847 89.78881462 8.48390320 6.64775122
0.09475452 0.00897842 129.23795818 2409.53975855 130.17802962 0.10335404 89.95417948 8.38661893 6.92037749
0.09485813 0.00899806 129.35411174 2416.04237362 130.17802962 0.10641075 89.95286669 8.37762657 6.91061997
0.09583019 0.00918343 122.24956543 2039.41591773 130.17802962 0.33135356 89.84470142 8.49729452 6.84368336
0.09660382 0.00933230 119.50640761 1905.18611407 130.17802962 0.39956368 89.80843408 8.49834943 6.74251987
0.09596477 0.00920924 123.44867887 2100.01874951 130.17802962 0.31804364 89.85238742 8.44915080 6.81730569
0.09572183 0.00916267 127.41307976 2308.90398219 130.17802962 0.21192807 89.90469903 8.39096695 6.86158108
