# rho_grid_gcc rho_cdf
8.024612841459863866e-01 1.988367455379979329e-05
8.025604630949215723e-01 1.992944494323966735e-05
8.026596420438567581e-01 1.997531333907650168e-05
8.027588209927919438e-01 2.002127994177536807e-05
8.028579999417270185e-01 2.006734494899528416e-05
8.029571788906622043e-01 2.011350855558342317e-05
8.030563578395973900e-01 2.015977095356911346e-05
8.031555367885325758e-01 2.020613233215851919e-05
8.032547157374677615e-01 2.025259287772929385e-05
8.033538946864029473e-01 2.029915277382552178e-05
8.034530736353381331e-01 2.034581220115280536e-05
8.035522525842733188e-01 2.039257133757367075e-05
8.036514315332083935e-01 2.043943035810305483e-05
8.037506104821435793e-01 2.048638943490428693e-05
8.038497894310787650e-01 2.053344873728481300e-05
8.039489683800139508e-01 2.058060843169254656e-05
8.040481473289491365e-01 2.062786868171231119e-05
8.041473262778843223e-01 2.067522964806245580e-05
8.042465052268195080e-01 2.072269148859167651e-05
8.043456841757546938e-01 2.077025435827613341e-05
8.044448631246897685e-01 2.081791840921663498e-05
8.045440420736249543e-01 2.086568379063637144e-05
8.046432210225601400e-01 2.091355064887828220e-05
8.047423999714953258e-01 2.096151912740320251e-05
8.048415789204305115e-01 2.100958936678790851e-05
8.049407578693656973e-01 2.105776150472345710e-05
8.050399368183008830e-01 2.110603567601379335e-05
8.051391157672360688e-01 2.115441201257442239e-05
8.052382947161711435e-01 2.120289064343134893e-05
8.053374736651063293e-01 2.125147169472053172e-05
8.054366526140415150e-01 2.130015528968683331e-05
8.055358315629767008e-01 2.134894154868392511e-05
8.056350105119118865e-01 2.139783058917397234e-05
8.057341894608470723e-01 2.144682252572766110e-05
8.058333684097822580e-01 2.149591747002438814e-05
8.059325473587173327e-01 2.154511553085265723e-05
8.060317263076525185e-01 2.159441681411085510e-05
8.061309052565877042e-01 2.164382142280783076e-05
8.062300842055228900e-01 2.169332945706404069e-05
8.063292631544580757e-01 2.174294101411280248e-05
8.064284421033932615e-01 2.179265618830168396e-05
8.065276210523284472e-01 2.184247507109412609e-05
8.066268000012636330e-01 2.189239775107128610e-05
8.067259789501987077e-01 2.194242431393400266e-05
8.068251578991338935e-01 2.199255484250523866e-05
8.069243368480690792e-01 2.204278941673217849e-05
8.070235157970042650e-01 2.209312811368906054e-05
8.071226947459394507e-01 2.214357100757993171e-05
8.072218736948746365e-01 2.219411816974165949e-05
8.073210526438098222e-01 2.224476966864711677e-05
8.074202315927450080e-01 2.229552556990862763e-05
8.075194105416800827e-01 2.234638593628141299e-05
8.076185894906152685e-01 2.239735082766765645e-05
8.077177684395504542e-01 2.244842030112009564e-05
8.078169473884856400e-01 2.249959441084642685e-05
8.079161263374208257e-01 2.255087320821357063e-05
8.080153052863560115e-01 2.260225674175218483e-05
8.081144842352911972e-01 2.265374505716142491e-05
8.082136631842262720e-01 2.270533819731371101e-05
8.083128421331614577e-01 2.275703620226011853e-05
8.084120210820966435e-01 2.280883910923524004e-05
8.085112000310318292e-01 2.286074695266285028e-05
8.086103789799670150e-01 2.291275976416151688e-05
8.087095579289022007e-01 2.296487757255038050e-05
8.088087368778373865e-01 2.301710040385508072e-05
8.089079158267725722e-01 2.306942828131402405e-05
8.090070947757077580e-01 2.312186122538458421e-05
8.091062737246428327e-01 2.317439925374964124e-05
8.092054526735780184e-01 2.322704238132445938e-05
8.093046316225132042e-01 2.327979062026317878e-05
8.094038105714483899e-01 2.333264397996605928e-05
8.095029895203835757e-01 2.338560246708660227e-05
8.096021684693187614e-01 2.343866608553896055e-05
8.097013474182539472e-01 2.349183483650538884e-05
8.098005263671890219e-01 2.354510871844389075e-05
8.098997053161242077e-01 2.359848772709631308e-05
8.099988842650593934e-01 2.365197185549601313e-05
8.100980632139945792e-01 2.370556109397622737e-05
8.101972421629297649e-01 2.375925543017835549e-05
8.102964211118649507e-01 2.381305484906047807e-05
8.103956000608001364e-01 2.386695933290597946e-05
8.104947790097353222e-01 2.392096886133232976e-05
8.105939579586705079e-01 2.397508341130008034e-05
8.106931369076055827e-01 2.402930295712185933e-05
8.107923158565407684e-01 2.408362747047193290e-05
8.108914948054759542e-01 2.413805692039519739e-05
8.109906737544111399e-01 2.419259127331700827e-05
8.110898527033463257e-01 2.424723049305280921e-05
8.111890316522815114e-01 2.430197454081795767e-05
8.112882106012166972e-01 2.435682337523777748e-05
8.113873895501517719e-01 2.441177695235758770e-05
8.114865684990869577e-01 2.446683522565320924e-05
8.115857474480221434e-01 2.452199814604103775e-05
8.116849263969573292e-01 2.457726566188885858e-05
8.117841053458925149e-01 2.463263771902642106e-05
8.118832842948277007e-01 2.468811426075632467e-05
8.119824632437628864e-01 2.474369522786491179e-05
8.120816421926979611e-01 2.479938055863332663e-05
8.121808211416331469e-01 2.485517018884900772e-05
8.122800000905683326e-01 2.491106405181659435e-05
8.123791790395035184e-01 2.496706207836972064e-05
8.124783579884387041e-01 2.502316419688251485e-05
8.125775369373738899e-01 2.507937033328131216e-05
8.126767158863090756e-01 2.513568041105653685e-05
8.127758948352442614e-01 2.519209435127463869e-05
8.128750737841794471e-01 2.524861207259020550e-05
8.129742527331145219e-01 2.530523349125805201e-05
8.130734316820497076e-01 2.536195852114586776e-05
8.131726106309848934e-01 2.541878707374620771e-05
8.132717895799200791e-01 2.547571905818932645e-05
8.133709685288552649e-01 2.553275438125575159e-05
8.134701474777904506e-01 2.558989294738906036e-05
8.135693264267256364e-01 2.564713465870877831e-05
8.136685053756607111e-01 2.570447941502323718e-05
8.137676843245958969e-01 2.576192711384296823e-05
8.138668632735310826e-01 2.581947765039351278e-05
8.139660422224662684e-01 2.587713091762893064e-05
8.140652211714014541e-01 2.593488680624513924e-05
8.141644001203366399e-01 2.599274520469342209e-05
8.142635790692718256e-01 2.605070599919398806e-05
8.143627580182070114e-01 2.610876907374968996e-05
8.144619369671421971e-01 2.616693431015973292e-05
8.145611159160772718e-01 2.622520158803354198e-05
8.146602948650124576e-01 2.628357078480494485e-05
8.147594738139476434e-01 2.634204177574582265e-05
8.148586527628828291e-01 2.640061443398051969e-05
8.149578317118180149e-01 2.645928863049997192e-05
8.150570106607532006e-01 2.651806423417602183e-05
8.151561896096883864e-01 2.657694111177578750e-05
8.152553685586234611e-01 2.663591912797607232e-05
8.153545475075586468e-01 2.669499814537816098e-05
8.154537264564938326e-01 2.675417802452203944e-05
8.155529054054290183e-01 2.681345862390134677e-05
8.156520843543642041e-01 2.687283979997807961e-05
8.157512633032993898e-01 2.693232140719744580e-05
8.158504422522345756e-01 2.699190329800273821e-05
8.159496212011696503e-01 2.705158532285027647e-05
8.160488001501048361e-01 2.711136733022470431e-05
8.161479790990400218e-01 2.717124916665371106e-05
8.162471580479752076e-01 2.723123067672343745e-05
8.163463369969103933e-01 2.729131170309371203e-05
8.164455159458455791e-01 2.735149208651329103e-05
8.165446948947807648e-01 2.741177166583521672e-05
8.166438738437159506e-01 2.747215027803227746e-05
8.167430527926511363e-01 2.753262775821243728e-05
8.168422317415862111e-01 2.759320393963431283e-05
8.169414106905213968e-01 2.765387865372300616e-05
8.170405896394565826e-01 2.771465173008534787e-05
8.171397685883917683e-01 2.777552299652584172e-05
8.172389475373269541e-01 2.783649227906231097e-05
8.173381264862621398e-01 2.789755940194169729e-05
8.174373054351973256e-01 2.795872418765584939e-05
8.175364843841324003e-01 2.801998645695735922e-05
8.176356633330675860e-01 2.808134602887570974e-05
8.177348422820027718e-01 2.814280272073279600e-05
8.178340212309379575e-01 2.820435634815924236e-05
8.179332001798731433e-01 2.826600672511030976e-05
8.180323791288083290e-01 2.832775366388197582e-05
8.181315580777435148e-01 2.838959697512698780e-05
8.182307370266787006e-01 2.845153646787108834e-05
8.183299159756138863e-01 2.851357194952904137e-05
8.184290949245489610e-01 2.857570322592088152e-05
8.185282738734841468e-01 2.863793010128829920e-05
8.186274528224193325e-01 2.870025237831054784e-05
8.187266317713545183e-01 2.876266985812095424e-05
8.188258107202897040e-01 2.882518234032318844e-05
8.189249896692248898e-01 2.888778962300750296e-05
8.190241686181600755e-01 2.895049150276715174e-05
8.191233475670951503e-01 2.901328777471465315e-05
8.192225265160303360e-01 2.907617823249843589e-05
8.193217054649655218e-01 2.913916266831885807e-05
8.194208844139007075e-01 2.920224087294483956e-05
8.195200633628358933e-01 2.926541263573030120e-05
8.196192423117710790e-01 2.932867774463052268e-05
8.197184212607062648e-01 2.939203598621866311e-05
8.198176002096413395e-01 2.945548714570213922e-05
8.199167791585765253e-01 2.951903100693938306e-05
8.200159581075117110e-01 2.958266735245587467e-05
8.201151370564468968e-01 2.964639596346095056e-05
8.202143160053820825e-01 2.971021661986425990e-05
8.203134949543172683e-01 2.977412910029217998e-05
8.204126739032524540e-01 2.983813318210440794e-05
8.205118528521876398e-01 2.990222864141042029e-05
8.206110318011228255e-01 2.996641525308600020e-05
8.207102107500579002e-01 3.003069279078968013e-05
8.208093896989930860e-01 3.009506102697951985e-05
8.209085686479282717e-01 3.015951973292922038e-05
8.210077475968634575e-01 3.022406867874484447e-05
8.211069265457986432e-01 3.028870763338132688e-05
8.212061054947338290e-01 3.035343636465889674e-05
8.213052844436690147e-01 3.041825463927960482e-05
8.214044633926040895e-01 3.048316222284372208e-05
8.215036423415392752e-01 3.054815887986647705e-05
8.216028212904744610e-01 3.061324437379412913e-05
8.217020002394096467e-01 3.067841846702060431e-05
8.218011791883448325e-01 3.074368092090400557e-05
8.219003581372800182e-01 3.080903149578289278e-05
8.219995370862152040e-01 3.087446995099279654e-05
8.220987160351503897e-01 3.093999604488256922e-05
8.221978949840855755e-01 3.100560953483071585e-05
8.222970739330206502e-01 3.107131017726178580e-05
8.223962528819558360e-01 3.113709772766291373e-05
8.224954318308910217e-01 3.120297194059976407e-05
8.225946107798262075e-01 3.126893256973308546e-05
8.226937897287613932e-01 3.133497936783497380e-05
8.227929686776965790e-01 3.140111208680507426e-05
8.228921476266317647e-01 3.146733047768686468e-05
8.229913265755668395e-01 3.153363429068377626e-05
8.230905055245020252e-01 3.160002327517570734e-05
8.231896844734372110e-01 3.166649717973473756e-05
8.232888634223723967e-01 3.173305575214151961e-05
8.233880423713075825e-01 3.179969873940143390e-05
8.234872213202427682e-01 3.186642588776056014e-05
8.235864002691779540e-01 3.193323694272181846e-05
8.236855792181130287e-01 3.200013164906090714e-05
8.237847581670482144e-01 3.206710975084260635e-05
8.238839371159834002e-01 3.213417099143628896e-05
8.239831160649185859e-01 3.220131511353221748e-05
8.240822950138537717e-01 3.226854185915729888e-05
8.241814739627889574e-01 3.233585096969106981e-05
8.242806529117241432e-01 3.240324218588148524e-05
8.243798318606593289e-01 3.247071524786076819e-05
8.244790108095945147e-01 3.253826989516115775e-05
8.245781897585295894e-01 3.260590586673061645e-05
8.246773687074647752e-01 3.267362290094886969e-05
8.247765476563999609e-01 3.274142073564259814e-05
8.248757266053351467e-01 3.280929910810137545e-05
8.249749055542703324e-01 3.287725775509331471e-05
8.250740845032055182e-01 3.294529641288047764e-05
8.251732634521407039e-01 3.301341481723456164e-05
8.252724424010757787e-01 3.308161270345225482e-05
8.253716213500109644e-01 3.314988980637102468e-05
8.254708002989461502e-01 3.321824586038408687e-05
8.255699792478813359e-01 3.328668059945611937e-05
8.256691581968165217e-01 3.335519375713852261e-05
8.257683371457517074e-01 3.342378506658472029e-05
8.258675160946868932e-01 3.349245426056544661e-05
8.259666950436220789e-01 3.356120107148401324e-05
8.260658739925572647e-01 3.363002523139146775e-05
8.261650529414923394e-01 3.369892647200169796e-05
8.262642318904275252e-01 3.376790452470682758e-05
8.263634108393627109e-01 3.383695912059186652e-05
8.264625897882978967e-01 3.390608999045001165e-05
8.265617687372330824e-01 3.397529686479764950e-05
8.266609476861682682e-01 3.404457947388921655e-05
8.267601266351034539e-01 3.411393754773216127e-05
8.268593055840385286e-01 3.418337081610175023e-05
8.269584845329737144e-01 3.425287900855617239e-05
8.270576634819089001e-01 3.432246185445092513e-05
8.271568424308440859e-01 3.439211908295383040e-05
8.272560213797792716e-01 3.446185042305967153e-05
8.273552003287144574e-01 3.453165560360486376e-05
8.274543792776496431e-01 3.460153435328213844e-05
8.275535582265847179e-01 3.467148640065496293e-05
8.276527371755199036e-01 3.474151147417242126e-05
8.277519161244550894e-01 3.481160930218332229e-05
8.278510950733902751e-01 3.488177961295089747e-05
8.279502740223254609e-01 3.495202213466716649e-05
8.280494529712606466e-01 3.502233659546734361e-05
8.281486319201958324e-01 3.509272272344412884e-05
8.282478108691310181e-01 3.516318024666208034e-05
8.283469898180662039e-01 3.523370889317183107e-05
8.284461687670012786e-01 3.530430839102417659e-05
8.285453477159364644e-01 3.537497846828473218e-05
8.286445266648716501e-01 3.544571885304739046e-05
8.287437056138068359e-01 3.551652927344893778e-05
8.288428845627420216e-01 3.558740945768289139e-05
8.289420635116772074e-01 3.565835913401357372e-05
8.290412424606123931e-01 3.572937803079011211e-05
8.291404214095474678e-01 3.580046587646029633e-05
8.292396003584826536e-01 3.587162239958476803e-05
8.293387793074178393e-01 3.594284732885045131e-05
8.294379582563530251e-01 3.601414039308470155e-05
8.295371372052882109e-01 3.608550132126896637e-05
8.296363161542233966e-01 3.615692984255264308e-05
8.297354951031585824e-01 3.622842568626668543e-05
8.298346740520937681e-01 3.629998858193733230e-05
8.299338530010288428e-01 3.637161825929972799e-05
8.300330319499640286e-01 3.644331444831175261e-05
8.301322108988992143e-01 3.651507687916720187e-05
8.302313898478344001e-01 3.658690528230960389e-05
8.303305687967695858e-01 3.665879938844565655e-05
8.304297477457047716e-01 3.673075892855871225e-05
8.305289266946399573e-01 3.680278363392222200e-05
8.306281056435751431e-01 3.687487323611309822e-05
8.307272845925102178e-01 3.694702746702507076e-05
8.308264635414454036e-01 3.701924605888232074e-05
8.309256424903805893e-01 3.709152874425227414e-05
8.310248214393157751e-01 3.716387525605931017e-05
8.311240003882509608e-01 3.723628532759780559e-05
8.312231793371861466e-01 3.730875869254547038e-05
8.313223582861213323e-01 3.738129508497640562e-05
8.314215372350564071e-01 3.745389423937434429e-05
8.315207161839915928e-01 3.752655589064600054e-05
8.316198951329267786e-01 3.759927977413370060e-05
8.317190740818619643e-01 3.767206562562884048e-05
8.318182530307971501e-01 3.774491318138482182e-05
8.319174319797323358e-01 3.781782217813010302e-05
8.320166109286675216e-01 3.789079235308118253e-05
8.321157898776027073e-01 3.796382344395555505e-05
8.322149688265378931e-01 3.803691518898478298e-05
8.323141477754729678e-01 3.811006732692718836e-05
8.324133267244081535e-01 3.818327959708122917e-05
8.325125056733433393e-01 3.825655173929779152e-05
8.326116846222785250e-01 3.832988349399351176e-05
8.327108635712137108e-01 3.840327460216338713e-05
8.328100425201488965e-01 3.847672480539375225e-05
8.329092214690840823e-01 3.855023384587499824e-05
8.330084004180191570e-01 3.862380146641430527e-05
8.331075793669543428e-01 3.869742741044879529e-05
8.332067583158895285e-01 3.877111142205771579e-05
8.333059372648247143e-01 3.884485324597555859e-05
8.334051162137599000e-01 3.891865262760475184e-05
8.335042951626950858e-01 3.899250931302825025e-05
8.336034741116302715e-01 3.906642304902234908e-05
8.337026530605653463e-01 3.914039358306923373e-05
8.338018320095005320e-01 3.921442066337003083e-05
8.339010109584357178e-01 3.928850403885692422e-05
8.340001899073709035e-01 3.936264345920613823e-05
8.340993688563060893e-01 3.943683867485055515e-05
8.341985478052412750e-01 3.951108943699232579e-05
8.342977267541764608e-01 3.958539549761541914e-05
8.343969057031116465e-01 3.965975660949835500e-05
